fecha_conteo,ubicacion_conteo,longitud_conteo,latitud_conteo,comuna_conteo,especificacion_via_conteos,sentido_circulacion_conteo,conteo_vehiculos
2024-07-24,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,23358.0
2024-07-31,PUEYRREDON AV. 214,-58.406212,-34.607467,Comuna 3,calle_avenida,sur,24163.0
2024-01-03,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,15037.0
2024-01-10,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,15750.0
2024-01-17,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,14964.0
2024-01-24,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,14126.0
2024-01-31,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,15819.0
2024-02-07,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16049.0
2024-02-14,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,15683.0
2024-02-21,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16680.0
2024-02-28,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16813.0
2024-03-06,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,17569.0
2024-03-13,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16577.0
2024-03-20,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,14624.0
2024-03-27,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,18378.0
2024-04-03,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,11579.0
2024-04-10,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16932.0
2024-04-17,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16227.0
2024-04-24,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16165.0
2024-05-01,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,9267.0
2024-05-08,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,17345.0
2024-05-15,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16944.0
2024-05-22,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16447.0
2024-05-29,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,15290.0
2024-06-05,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16443.0
2024-06-12,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16545.0
2024-06-19,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,17711.0
2024-06-26,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16699.0
2024-07-03,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,17251.0
2024-07-10,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,17009.0
2024-07-17,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16148.0
2024-07-24,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,16037.0
2024-07-31,"LACROZE, FEDERICO AV. 4199",-58.455081,-34.587105,Comuna 15,calle_avenida,sur,17031.0
2024-01-03,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,21032.0
2024-01-10,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,20287.0
2024-01-17,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,20710.0
2024-01-24,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,15745.0
2024-01-31,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,21297.0
2024-02-07,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,24929.0
2024-02-14,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,22937.0
2024-02-21,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,23358.0
2024-02-28,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,22900.0
2024-03-06,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,24024.0
2024-03-13,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,24152.0
2024-03-20,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,20217.0
2024-03-27,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,24064.0
2024-04-03,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,25894.0
2024-04-10,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,29539.0
2024-04-17,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,29123.0
2024-04-24,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,28312.0
2024-05-01,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,18205.0
2024-05-08,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,29166.0
2024-05-15,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,27949.0
2024-05-22,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,28170.0
2024-05-29,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,27533.0
2024-06-05,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,28265.0
2024-06-12,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,25396.0
2024-06-19,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,27306.0
2024-06-26,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,28020.0
2024-07-03,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,28166.0
2024-07-10,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,26976.0
2024-07-17,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,24964.0
2024-07-24,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,26112.0
2024-07-31,CALLAO AV. 1588,-58.391201,-34.591009,Comuna 2,calle_avenida,norte,26621.0
2024-01-03,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,15419.0
2024-01-10,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,15866.0
2024-01-17,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,15941.0
2024-01-24,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,14411.0
2024-01-31,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,16778.0
2024-02-07,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,17494.0
2024-02-21,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,18837.0
2024-02-28,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,18603.0
2024-03-06,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,20587.0
2024-03-13,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,18076.0
2024-03-20,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,15792.0
2024-04-24,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,19005.0
2024-05-01,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,13145.0
2024-05-08,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,19944.0
2024-05-15,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,18956.0
2024-05-22,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,19839.0
2024-05-29,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,18847.0
2024-06-05,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,19556.0
2024-06-12,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,19823.0
2024-06-19,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,21281.0
2024-06-26,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,19562.0
2024-07-03,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,19326.0
2024-07-10,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,18925.0
2024-07-17,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,19099.0
2024-07-24,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,18537.0
2024-07-31,"SCALABRINI ORTIZ, RAUL AV. 1385",-58.427003,-34.592379,Comuna 14,calle_avenida,este,19588.0
2024-01-03,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,26507.0
2024-01-10,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,28619.0
2024-01-17,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,27615.0
2024-01-24,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,24685.0
2024-01-31,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,21461.0
2024-02-07,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,31076.0
2024-02-14,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,26813.0
2024-02-21,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,30052.0
2024-02-28,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,30696.0
2024-03-06,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,26964.0
2024-03-13,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,31273.0
2024-03-20,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,27041.0
2024-03-27,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,34210.0
2024-04-03,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,30906.0
2024-04-10,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,32506.0
2024-04-17,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,33875.0
2024-04-24,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,33882.0
2024-05-01,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,21119.0
2024-05-08,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,35965.0
2024-05-15,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,36301.0
2024-05-22,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,34339.0
2024-05-29,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,34489.0
2024-06-05,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,34271.0
2024-06-12,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,33552.0
2024-06-19,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,36556.0
2024-06-26,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,35019.0
2024-07-03,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,34936.0
2024-07-10,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,35518.0
2024-07-17,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,33787.0
2024-07-24,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,31845.0
2024-07-31,FOREST AV. 634,-58.454309,-34.584925,Comuna 15,calle_avenida,sur,34540.0
2024-01-03,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,5367.0
2024-01-10,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,4212.0
2024-01-17,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,145.0
2024-01-24,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,4289.0
2024-01-31,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6321.0
2024-02-07,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,8684.0
2024-02-14,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,5362.0
2024-02-21,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,5285.0
2024-02-28,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,5092.0
2024-03-06,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,5962.0
2024-03-13,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6040.0
2024-03-20,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,5776.0
2024-03-27,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6106.0
2024-04-03,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6185.0
2024-04-24,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,5120.0
2024-05-01,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,3888.0
2024-05-08,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6189.0
2024-05-15,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6039.0
2024-05-22,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6813.0
2024-05-29,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6205.0
2024-06-05,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6217.0
2024-06-12,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6274.0
2024-06-19,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,5546.0
2024-06-26,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,5928.0
2024-07-03,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6753.0
2024-07-10,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6548.0
2024-07-17,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,6320.0
2024-07-24,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,5887.0
2024-07-31,SANTA FE AV. 4650,-58.425858,-34.578448,Comuna 14,calle_avenida,este,7324.0
2024-01-03,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,5393.0
2024-01-10,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,5421.0
2024-01-17,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,129.0
2024-01-24,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,4330.0
2024-01-31,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,5422.0
2024-02-07,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,3517.0
2024-02-14,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,3498.0
2024-02-21,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,3537.0
2024-02-28,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,3256.0
2024-03-06,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,3355.0
2024-03-13,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,4006.0
2024-03-20,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,991.0
2024-03-27,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,6596.0
2024-04-03,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,6022.0
2024-04-10,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,6595.0
2024-04-17,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,6591.0
2024-04-24,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,6240.0
2024-05-08,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,6619.0
2024-05-15,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,6330.0
2024-05-22,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,6367.0
2024-05-29,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,4838.0
2024-06-05,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,6071.0
2024-06-12,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,5988.0
2024-06-19,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,6279.0
2024-06-26,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,6176.0
2024-07-03,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,685.0
2024-07-10,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,6186.0
2024-07-17,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,2734.0
2024-07-24,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,3881.0
2024-07-31,"PERON, JUAN DOMINGO, TTE. GENERAL 2687",-58.404461,-34.607561,Comuna 3,calle_avenida,oeste,5857.0
2024-01-03,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,12126.0
2024-01-10,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,12953.0
2024-01-17,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,12674.0
2024-01-24,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,11206.0
2024-01-31,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13080.0
2024-02-07,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,14191.0
2024-02-14,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13176.0
2024-02-21,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13239.0
2024-02-28,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13355.0
2024-03-06,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13728.0
2024-03-13,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13682.0
2024-03-20,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,11796.0
2024-03-27,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13694.0
2024-04-03,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13058.0
2024-04-10,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13579.0
2024-04-17,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,12941.0
2024-04-24,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13200.0
2024-05-01,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,11371.0
2024-05-08,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13477.0
2024-05-15,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13106.0
2024-05-22,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13913.0
2024-05-29,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,13128.0
2024-06-05,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,12915.0
2024-06-12,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,11138.0
2024-06-19,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,9673.0
2024-06-26,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,9803.0
2024-07-03,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,9962.0
2024-07-10,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,9643.0
2024-07-17,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,9599.0
2024-07-24,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,9271.0
2024-07-31,"LACROZE, FEDERICO AV. 2462",-58.445413,-34.571098,Comuna 13,calle_avenida,norte,9796.0
2024-01-03,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,5366.0
2024-01-10,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,5622.0
2024-01-17,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,5393.0
2024-01-24,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,3721.0
2024-01-31,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,6801.0
2024-02-07,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,6134.0
2024-02-14,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,6802.0
2024-02-21,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,6119.0
2024-02-28,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,4586.0
2024-03-06,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,4899.0
2024-03-13,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,3560.0
2024-03-20,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,3126.0
2024-03-27,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,6626.0
2024-04-03,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,5001.0
2024-04-24,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,4747.0
2024-05-01,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,4047.0
2024-05-08,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,5863.0
2024-05-15,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,4977.0
2024-05-22,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,4739.0
2024-05-29,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,5605.0
2024-06-05,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,5111.0
2024-06-12,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,5844.0
2024-06-19,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,5819.0
2024-06-26,MOSCONI GENERAL AV. 3000,-58.50334,-34.587077,Comuna 12,calle_avenida,norte,5693.0
