id_siniestro;numero_total_de_victimas;numero_victimas_leve_siniestro;numero_victimas_grave_siniestro;numero_victimas_mortal_siniestro;fecha_siniestro;anio_siniestro;mes_siniestro;dia_siniestro;hora_siniestro;rango_horario;direccion_normalizada_siniestro;comuna_siniestro;tipo_de_via_siniestro;geocodificacion_plana;longitud_siniestro;latitud_siniestro;participantes_siniestro;modo_desplazamiento_victima;contraparte_siniestro;gravedad_siniestro
LC-2019-0010730;1;1;0;0;2019-01-06;2019;1;6;19:25:00;19;;Comuna 15;;POINT (101479.57391069698496722 102647.54448782917461358);-58.447169;-34.605403;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2019-0011004;1;1;0;0;2019-01-07;2019;1;7;01:06:00;1;;Comuna 5;;POINT (104078.05270637293870095 100380.73974191505112685);-58.418829;-34.62583;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2019-0011092;1;1;0;0;2019-01-07;2019;1;7;03:50:00;3;;;;;;;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2019-0013235;1;1;0;0;2019-01-07;2019;1;7;17:01:00;17;;Comuna 7;;POINT (99506.5035420432977844 99398.50334226879931521);-58.468682;-34.634692;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2019-0021745;1;1;0;0;2019-01-07;2019;1;7;12:00:00;12;;Comuna 11;;POINT (94051.65627351994044147 101936.28722032986115664);-58.528155;-34.611798;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2019-0013589;1;1;0;0;2019-01-07;2019;1;7;20:56:00;20;;Comuna 7;;POINT (99241.15730191423790529 100321.89676397628500126);-58.471575;-34.626368;BICICLETA-TAXI;BICICLETA;TAXI;LEVE
LC-2019-0011534;1;1;0;0;2019-01-07;2019;1;7;10:17:00;10;;Comuna 3;;POINT (106190.57453330905991606 101467.72798965936817694);-58.3958;-34.616021;MIXTO-AUTO;MIXTO;AUTO;LEVE
LC-2019-0013652;4;4;0;0;2019-01-07;2019;1;7;19:35:00;19;;Comuna 1;;POINT (108152.01034887688001618 104168.00312335901253391);-58.374439;-34.591666;MIXTO-TRANSPORTE PUBLICO;MIXTO;TRANSPORTE PUBLICO;LEVE
LC-2019-0012823;1;0;1;0;2019-01-07;2019;1;7;16:11:00;16;OBLIGADO RAFAEL, AV.COSTANERA 4600;Comuna 14;AVENIDA;POINT (104380.29021950800961349 108211.26070083261583932);-58.415573;-34.555241;MOTO-AUTO;MOTO;AUTO;GRAVE
LC-2019-0011575;2;2;0;0;2019-01-07;2019;1;7;08:55:00;8;;Comuna 3;;POINT (106016.96488410007441416 101186.73569278739159927);-58.397691;-34.618555;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0012580;1;1;0;0;2019-01-07;2019;1;7;13:20:00;13;;Comuna 12;;POINT (97608.90820775381871499 108884.53003664578136522);-58.48935;-34.549178;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0012293;1;1;0;0;2019-01-07;2019;1;7;13:24:00;13;;Comuna 9;;POINT (93997.57137987444002647 98393.91305991919944063);-58.52877;-34.64373;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0012578;1;1;0;0;2019-01-07;2019;1;7;14:57:00;14;;Comuna 5;;POINT (104320.48501747175760102 99328.09082051561563276);-58.41618;-34.635318;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0012638;1;1;0;0;2019-01-07;2019;1;7;15:12:00;15;;Comuna 9;;POINT (95626.51401974142936524 95852.33431325769925024);-58.511016;-34.666649;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0012821;1;1;0;0;2019-01-07;2019;1;7;16:13:00;16;;Comuna 1;;POINT (107582.25051218972657807 101052.14101046827272512);-58.380622;-34.619758;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0013261;1;1;0;0;2019-01-07;2019;1;7;18:35:00;18;;Comuna 3;;POINT (106108.44338716489437502 100693.24318527367722709);-58.39669;-34.623003;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0013452;1;1;0;0;2019-01-07;2019;1;7;19:52:00;19;;Comuna 10;;POINT (95666.21313897211803123 100460.00194306780758779);-58.510559;-34.625114;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0011908;1;1;0;0;2019-01-07;2019;1;7;09:50:00;9;;Comuna 13;;POINT (99112.02389771518937778 108607.91757705541385803);-58.472974;-34.551674;MOTO-CAMION;MOTO;CAMION;LEVE
LC-2019-0013193;1;1;0;0;2019-01-07;2019;1;7;18:05:00;18;;Comuna 11;;POINT (98826.45453597255982459 101238.93947752600070089);-58.476096;-34.618101;MOTO-CAMION;MOTO;CAMION;LEVE
LC-2019-0013440;1;1;0;0;2019-01-07;2019;1;7;19:42:00;19;;Comuna 3;;POINT (106469.45018570394313429 103155.39173285277502146);-58.392772;-34.600806;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2019-0012172;1;1;0;0;2019-01-07;2019;1;7;12:53:00;12;;Comuna 1;;POINT (107207.1586496969248401 101877.23030040951562114);-58.384719;-34.612323;PEATON-MOTO;PEATON;MOTO;LEVE
LC-2019-0012508;1;1;0;0;2019-01-07;2019;1;7;13:20:00;13;;Comuna 1;;POINT (107556.59090996375016402 100510.02855687170813326);-58.380897;-34.624645;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;LEVE
LC-2019-0013370;1;1;0;0;2019-01-07;2019;1;7;18:35:00;18;;Comuna 12;;POINT (98881.1080513876513578 109972.69078239516238682);-58.475488;-34.539371;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;LEVE
LC-2019-0013857;2;2;0;0;2019-01-07;2019;1;7;21:55:00;21;;Comuna 12;;POINT (97830.57194686325965449 109264.97271563745744061);-58.486934;-34.545749;TAXI-AUTO;TAXI;AUTO;LEVE
LC-2019-0013412;2;2;0;0;2019-01-07;2019;1;7;18:00:00;18;;Comuna 5;;POINT (104206.21075825071602594 100902.18245546768594068);-58.417434;-34.621129;TAXI-CAMION;TAXI;CAMION;LEVE
LC-2019-0011335;1;1;0;0;2019-01-07;2019;1;7;09:02:00;9;;Comuna 13;;;;;TRANSPORTE PUBLICO-AUTO;TRANSPORTE PUBLICO;AUTO;LEVE
LC-2019-0011053;1;1;0;0;2019-01-07;2019;1;7;01:00:00;1;;Comuna 6;;POINT (102179.65759391379833687 100046.01809071817842778);-58.43953;-34.628853;TRANSPORTE PUBLICO-TAXI;TRANSPORTE PUBLICO;TAXI;LEVE
LC-2019-0011431;1;1;0;0;2019-01-07;2019;1;7;07:20:00;7;;Comuna 9;;POINT (95909.57439881094614975 97023.93298809150292072);-58.507922;-34.656089;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2019-0015962;1;1;0;0;2019-01-07;2019;1;7;18:00:00;18;;Comuna 3;;POINT (106543.0954435296880547 102220.50445194140775129);-58.391962;-34.609233;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2019-0013840;1;1;0;0;2019-01-08;2019;1;8;01:15:00;1;;Comuna 3;;POINT (105155.93076659546932206 103069.68088349336176179);-58.407091;-34.601586;AUTO-MOVIL;AUTO;MOVIL;LEVE
LC-2019-0014644;2;2;0;0;2019-01-08;2019;1;8;08:30:00;8;;Comuna 14;;POINT (103431.56807860361004714 104186.01495657881605439);-58.425894;-34.59153;AUTO-MOVIL;AUTO;MOVIL;LEVE
LC-2019-0014448;1;1;0;0;2019-01-08;2019;1;8;10:00:00;10;;Comuna 5;;POINT (104591.74109958889312111 99021.89488230575807393);-58.41322;-34.638077;BICICLETA-CAMION;BICICLETA;CAMION;LEVE
LC-2019-0013801;1;1;0;0;2019-01-08;2019;1;8;23:00:00;23;;Comuna 1;;POINT (108254.34415571785939392 101733.25708765078161377);-58.3733;-34.613613;BICICLETA-CAMION;BICICLETA;CAMION;LEVE
LC-2019-0014314;1;1;0;0;2019-01-08;2019;1;8;09:15:00;9;;Comuna 5;;POINT (104436.51732770421949681 103290.47388864704407752);-58.414935;-34.599599;BICICLETA-TAXI;BICICLETA;TAXI;LEVE
LC-2019-0014787;1;1;0;0;2019-01-08;2019;1;8;10:00:00;10;;Comuna 15;;POINT (100631.42089158039016183 102981.98920764787180815);-58.456416;-34.602389;BICICLETA-UTILITARIO;BICICLETA;UTILITARIO;LEVE
LC-2019-0014220;1;1;0;0;2019-01-08;2019;1;8;08:30:00;8;;Comuna 3;;POINT (106209.36682548423414119 101454.51440537653979845);-58.395595;-34.61614;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0014140;1;1;0;0;2019-01-08;2019;1;8;09:16:00;9;;Comuna 3;;POINT (104753.97380498397978954 101799.70599737387965433);-58.411466;-34.613036;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0014503;1;1;0;0;2019-01-08;2019;1;8;09:28:00;9;;Comuna 13;;POINT (99292.45930917953955941 108735.28451793210115284);-58.471008;-34.550526;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0014790;1;1;0;0;2019-01-08;2019;1;8;10:52:00;10;;Comuna 5;;POINT (104357.90320513639017008 101513.24642143129312899);-58.415783;-34.61562;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0015085;1;1;0;0;2019-01-08;2019;1;8;13:53:00;13;;Comuna 1;;POINT (107696.94286237176856957 104341.8894436473492533);-58.379401;-34.590102;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0015193;1;1;0;0;2019-01-08;2019;1;8;14:34:00;14;;Comuna 7;;POINT (99613.34635946652269922 100865.16427137501887046);-58.467516;-34.621471;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0015617;1;1;0;0;2019-01-08;2019;1;8;15:05:00;15;;Comuna 15;;POINT (98133.01622963330009952 104412.62372982531087473);-58.48365;-34.589491;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0015585;1;1;0;0;2019-01-08;2019;1;8;15:30:00;15;;Comuna 8;;POINT (101453.56152936202124692 96227.58324658789206296);-58.447442;-34.663275;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0015614;1;1;0;0;2019-01-08;2019;1;8;17:10:00;17;;Comuna 5;;POINT (104173.73377225329750217 103139.83622217063384596);-58.417799;-34.600958;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0014956;1;1;0;0;2019-01-08;2019;1;8;17:30:00;17;;Comuna 10;;POINT (99078.30389576576999389 99379.60925570990366396);-58.473352;-34.634862;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0015700;1;1;0;0;2019-01-08;2019;1;8;14:00:00;14;;Comuna 8;;POINT (97584.24532073241425678 96071.71760211563378107);-58.489656;-34.664678;MOTO-CAMION;MOTO;CAMION;LEVE
HC-2019-0014291;1;0;0;1;2019-01-08;2019;1;8;08:30:00;8;CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL);Comuna 2;AVENIDA;POINT(107127.921193551 105658.432082712);-58.385614;-34.578238;MOTO-CAMION;MOTO;CAMION;MORTAL
LC-2019-0014442;1;1;0;0;2019-01-08;2019;1;8;11:03:00;11;;Comuna 13;;POINT (102841.90578248372185044 108587.02421467883687001);-58.432336;-34.551859;MOTO-MOTO;MOTO;MOTO;LEVE
LC-2019-0013850;1;1;0;0;2019-01-08;2019;1;8;02:33:00;2;;Comuna 2;;POINT (105198.25239502362092026 103462.47226130869239569);-58.406632;-34.598045;MOTO-MOVIL;MOTO;MOVIL;LEVE
LC-2019-0016012;1;1;0;0;2019-01-08;2019;1;8;18:20:00;18;;Comuna 15;;POINT (100092.25350567599525675 104732.97585530503420159);-58.462294;-34.586605;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;LEVE
LC-2019-0014534;1;1;0;0;2019-01-08;2019;1;8;10:30:00;10;;Comuna 10;;POINT (96798.76325425863615237 100132.88275526485813316);-58.49821;-34.628067;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2019-0016278;1;1;0;0;2019-01-08;2019;1;8;21:58:00;21;;Comuna 5;;POINT (103926.96409608317480888 103315.32826363378262613);-58.42049;-34.599377;PEATON-MOVIL;PEATON;MOVIL;LEVE
LC-2019-0015361;1;1;0;0;2019-01-08;2019;1;8;13:45:00;13;;Comuna 7;;POINT (99925.52752468382823281 100002.22060036049515475);-58.464112;-34.62925;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;LEVE
LC-2019-0014580;1;1;0;0;2019-01-08;2019;1;8;11:37:00;11;;Comuna 3;;POINT (105262.05182242550654337 103054.09111964114708826);-58.405934;-34.601726;SD-SD;SD;SD;LEVE
LC-2019-0015241;1;1;0;0;2019-01-08;2019;1;8;12:40:00;12;;Comuna 8;;POINT (98601.78990562459512148 94083.54221343816607259);-58.478558;-34.682602;SD-SD;SD;SD;LEVE
LC-2019-0015822;1;1;0;0;2019-01-08;2019;1;8;17:17:00;17;;Comuna 3;;POINT (106416.155268861897639 102087.69425586679426488);-58.393345;-34.610431;SD-SD;SD;SD;LEVE
LC-2019-0015879;1;1;0;0;2019-01-08;2019;1;8;18:54:00;18;;Comuna 13;;POINT (101592.99503485969034955 107368.2785200178186642);-58.445941;-34.562848;SD-SD;SD;SD;LEVE
LC-2019-0016105;1;1;0;0;2019-01-08;2019;1;8;19:00:00;19;;Comuna 8;;POINT (99441.90039025155419949 96037.52721989128622226);-58.469389;-34.664989;SD-SD;SD;SD;LEVE
LC-2019-0021352;1;1;0;0;2019-01-09;2019;1;9;19:10:00;19;;Comuna 14;;POINT (105141.41338065500895027 106031.71314596469164826);-58.407267;-34.574885;AUTO-AUTO;AUTO;AUTO;LEVE
HC-2019-0016448;1;0;0;1;2019-01-09;2019;1;9;04:00:00;4;CASTAÃ‘ARES AV. y MORENO, PERITO AV.;Comuna 7;AVENIDA;POINT (100794.20933352 97609.18063839);-58.454637;-34.650821;AUTO-CAMION;AUTO;CAMION;MORTAL
LC-2019-0017514;2;2;0;0;2019-01-09;2019;1;9;12:40:00;12;;Comuna 8;;POINT (101738.37415021292690653 93842.88556707919633482);-58.44433;-34.684771;AUTO-TAXI;AUTO;TAXI;LEVE
LC-2019-0018425;1;1;0;0;2019-01-09;2019;1;9;17:45:00;17;;Comuna 8;;POINT (97870.09257609570340719 96228.76187300193123519);-58.486537;-34.663263;AUTO-TRANSPORTE PUBLICO;AUTO;TRANSPORTE PUBLICO;LEVE
LC-2019-0017460;1;1;0;0;2019-01-09;2019;1;9;13:18:00;13;;Comuna 7;;POINT (102728.4849604034825461 98186.40100970715866424);-58.433539;-34.645615;AUTO-UTILITARIO;AUTO;UTILITARIO;LEVE
LC-2019-0030754;1;0;1;0;2019-01-09;2019;1;9;21:15:00;21;ESTADO DE ISRAEL AV. y PRINGLES;Comuna 15;AVENIDA;POINT (103380.94925591448554769 103479.49990679434267804);-58.426443;-34.597899;BICICLETA-SD;BICICLETA;SD;GRAVE
LC-2019-0016613;1;1;0;0;2019-01-09;2019;1;9;08:43:00;8;;Comuna 10;;POINT (93891.62974215767462738 100392.31819454778451473);-58.529911;-34.625715;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0017186;1;1;0;0;2019-01-09;2019;1;9;11:55:00;11;;;;;;;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0017561;1;1;0;0;2019-01-09;2019;1;9;13:59:00;13;;Comuna 8;;POINT (99200.17768045573029667 96241.18358858191641048);-58.472026;-34.663153;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0018006;1;1;0;0;2019-01-09;2019;1;9;14:30:00;14;;Comuna 15;;POINT (99876.54440904075454455 105608.90062849037349224);-58.464645;-34.578709;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0018500;1;1;0;0;2019-01-09;2019;1;9;16:50:00;16;;Comuna 5;;POINT (103868.59234445556649007 102795.07529082233668305);-58.421124;-34.604067;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0018751;1;1;0;0;2019-01-09;2019;1;9;23:05:00;23;;Comuna 15;;POINT (99994.72032337039127015 106019.35360316105652601);-58.463357;-34.575009;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0016388;2;2;0;0;2019-01-09;2019;1;9;04:15:00;4;;Comuna 1;;POINT (106818.26534120258293115 101731.86699684188351966);-58.388958;-34.613636;MOTO-CAMION;MOTO;CAMION;LEVE
LC-2019-0017182;1;1;0;0;2019-01-09;2019;1;9;11:00:00;11;;Comuna 9;;POINT (93898.77779871379607357 98609.50366083889093716);-58.529846;-34.641786;MOTO-CAMION;MOTO;CAMION;LEVE
LC-2019-0017504;1;1;0;0;2019-01-09;2019;1;9;10:49:00;10;;Comuna 13;;POINT (101192.03181516705080867 105744.17063899702043273);-58.450308;-34.577489;MOVIL-AUTO;MOVIL;AUTO;LEVE
LC-2019-0018592;1;1;0;0;2019-01-09;2019;1;9;19:15:00;19;;Comuna 12;;POINT (97629.54680170275969431 105779.08859797230979893);-58.489134;-34.577172;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2019-0031883;1;1;0;0;2019-01-09;2019;1;9;15:15:00;15;;Comuna 9;;POINT (93967.96939667845435906 98933.47693531247205101);-58.529089;-34.638866;PEATON-TAXI;PEATON;TAXI;LEVE
LC-2019-0018207;1;1;0;0;2019-01-09;2019;1;9;17:51:00;17;;Comuna 4;;POINT (104313.51100696907087695 97525.74814802859327756);-58.416247;-34.651565;PEATON-TAXI;PEATON;TAXI;LEVE
LC-2019-0018518;1;1;0;0;2019-01-09;2019;1;9;20:01:00;20;;Comuna 7;;POINT (102802.02799112400680315 99472.99180605201399885);-58.432741;-34.634017;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;LEVE
LC-2019-0018474;1;1;0;0;2019-01-09;2019;1;9;18:40:00;18;;Comuna 14;;POINT (103533.30532873506308533 103936.9324024790112162);-58.424784;-34.593775;SD-SD;SD;SD;LEVE
LC-2019-0018630;1;1;0;0;2019-01-09;2019;1;9;19:00:00;19;;Comuna 5;;POINT (103428.41409005354216788 102580.25736539196805097);-58.425922;-34.606005;SD-SD;SD;SD;LEVE
LC-2019-0016581;1;1;0;0;2019-01-09;2019;1;9;07:30:00;7;;Comuna 10;;POINT (98820.54425369764794596 99484.07813625222479459);-58.476163;-34.63392;TAXI-CAMION;TAXI;CAMION;LEVE
LC-2019-0017068;4;4;0;0;2019-01-09;2019;1;9;11:25:00;11;;Comuna 8;;POINT (101720.33986432160600089 96483.57554075491498224);-58.444532;-34.660967;TRANSPORTE PUBLICO-AUTO;TRANSPORTE PUBLICO;AUTO;LEVE
LC-2019-0022439;1;1;0;0;2019-01-09;2019;1;9;06:30:00;6;;Comuna 9;;POINT (93890.16029104968765751 98745.72495642252033576);-58.529939;-34.640558;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;LEVE
LC-2019-0020257;1;1;0;0;2019-01-10;2019;1;10;14:48:00;14;;Comuna 2;;POINT (106545.65126084160874598 103641.55928516676067375);-58.391945;-34.596423;AUTO-CAMION;AUTO;CAMION;LEVE
LC-2019-0020420;1;1;0;0;2019-01-10;2019;1;10;11:00:00;11;;Comuna 1;;POINT (107459.87236253914306872 103754.13598746713250875);-58.38198;-34.595402;AUTO-MOVIL;AUTO;MOVIL;LEVE
LC-2019-0020260;1;1;0;0;2019-01-10;2019;1;10;14:47:00;14;;Comuna 13;;POINT (101568.49046048596210312 107357.74395924992859364);-58.446208;-34.562943;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0021079;1;1;0;0;2019-01-10;2019;1;10;19:10:00;19;;Comuna 9;;POINT (95243.67997459783509839 96172.18871997074165847);-58.515191;-34.663764;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0021415;1;1;0;0;2019-01-10;2019;1;10;18:15:00;18;;Comuna 1;;POINT (107380.83862786086683627 104039.1863813493255293);-58.382844;-34.592833;MOTO-CAMION;MOTO;CAMION;LEVE
LC-2019-0021335;1;0;1;0;2019-01-10;2019;1;10;22:05:00;22;SANTA FE AV. y RODRIGUEZ PE?A;Comuna 2;AVENIDA;POINT (106544.13727329795074183 103706.45630386414995883);-58.391962;-34.595838;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;GRAVE
LC-2019-0093543;1;1;0;0;2019-01-10;2019;1;10;22:00:00;22;;Comuna 10;;POINT (95895.80802727553236764 100726.90365106695389841);-58.508054;-34.622709;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;LEVE
LC-2019-0020989;1;1;0;0;2019-01-10;2019;1;10;17:45:00;17;;Comuna 11;;POINT (95741.58714710587810259 102438.53777644741057884);-58.509727;-34.607279;MOVIL-AUTO;MOVIL;AUTO;LEVE
LC-2019-0019243;1;1;0;0;2019-01-10;2019;1;10;08:10:00;8;;Comuna 3;;POINT (105765.7040211106359493 100631.56016553076915443);-58.400427;-34.623561;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2019-0020496;1;1;0;0;2019-01-10;2019;1;10;13:15:00;13;;Comuna 15;;POINT (96568.42896732869849075 103745.23676680408243556);-58.500707;-34.595503;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2019-0020569;1;1;0;0;2019-01-10;2019;1;10;16:43:00;16;;Comuna 2;;POINT (106319.92478015675442293 103281.1816172594553791);-58.394403;-34.599673;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2019-0020951;1;1;0;0;2019-01-10;2019;1;10;19:02:00;19;;Comuna 2;;POINT (104867.80416907352628186 103584.45468295802129433);-58.410235;-34.596947;PEATON-AUTO;PEATON;AUTO;LEVE
LC-2019-0020451;1;1;0;0;2019-01-10;2019;1;10;15:51:00;15;;Comuna 4;;POINT (106513.78189059738360811 97548.10081196844112128);-58.392246;-34.651352;TAXI-CAMION;TAXI;CAMION;LEVE
LC-2019-0018873;1;1;0;0;2019-01-10;2019;1;10;00:45:00;0;;Comuna 9;;POINT (99031.86161426799662877 97313.01377368018438574);-58.473861;-34.653491;TRANSPORTE PUBLICO-CAMION;TRANSPORTE PUBLICO;CAMION;LEVE
LC-2019-0021365;3;3;0;0;2019-01-11;2019;1;11;00:35:00;0;;Comuna 2;;POINT (106217.35766960882756393 104640.84783303624135442);-58.395531;-34.587417;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2019-0023164;1;1;0;0;2019-01-11;2019;1;11;17:41:00;17;;Comuna 15;;POINT (97284.01474598063214216 103571.97911146596015897);-58.492907;-34.597067;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2019-0023599;1;1;0;0;2019-01-11;2019;1;11;20:05:00;20;;Comuna 3;;POINT (106454.40409584093140438 101692.96630583865044173);-58.392925;-34.613989;AUTO-AUTO;AUTO;AUTO;LEVE
LC-2019-0022026;1;1;0;0;2019-01-11;2019;1;11;08:00:00;8;;Comuna 10;;POINT (97803.62963619947549887 100404.96972194178670179);-58.487251;-34.625617;AUTO-CAMION;AUTO;CAMION;LEVE
LC-2019-0022106;1;1;0;0;2019-01-11;2019;1;11;08:40:00;8;;Comuna 2;;POINT (106319.92478015675442293 103281.1816172594553791);-58.394403;-34.599673;AUTO-TAXI;AUTO;TAXI;LEVE
LC-2019-0022275;1;1;0;0;2019-01-11;2019;1;11;11:20:00;11;;Comuna 7;;POINT (100344.39476393813674804 99709.35173936476348899);-58.459544;-34.63189;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2019-0024103;1;1;0;0;2019-01-11;2019;1;11;19:33:00;19;;Comuna 15;;POINT (101525.69585422975069378 103128.21130097839341033);-58.446667;-34.60107;BICICLETA-AUTO;BICICLETA;AUTO;LEVE
LC-2019-0022650;1;0;1;0;2019-01-11;2019;1;11;14:27:00;14;RAWSON DE DELLEPIANE, ELVIRA AV. 150;Comuna 1;AVENIDA;POINT (109239.19863704146700911 100548.11385478763259016);-58.362549;-34.624288;BICICLETA-CAMION;BICICLETA;CAMION;GRAVE
LC-2019-0023488;1;0;1;0;2019-01-11;2019;1;11;20:18:00;20;11 DE SEPTIEMBRE DE 1888 y RAMALLO;Comuna 13;CALLE;POINT (99766.02958322354243137 109949.79760310788697097);-58.465848;-34.539578;BICICLETA-MOTO;BICICLETA;MOTO;GRAVE
LC-2019-0022256;1;1;0;0;2019-01-11;2019;1;11;12:10:00;12;;;;;;;MIXTO-TRANSPORTE PUBLICO;MIXTO;TRANSPORTE PUBLICO;LEVE
LC-2019-0023362;1;0;1;0;2019-01-11;2019;1;11;19:11:00;19;CHICLANA AV. y 24 DE NOVIEMBRE;Comuna 4;AVENIDA;POINT (104945.32084662017587107 99597.79451036437239964);-58.409367;-34.632884;MOTO-AUTO;MOTO;AUTO;GRAVE
LC-2019-0021434;1;1;0;0;2019-01-11;2019;1;11;01:07:00;1;;Comuna 10;;POINT (94407.22087528031261172 99421.53249612372019328);-58.524295;-34.634469;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0021709;1;1;0;0;2019-01-11;2019;1;11;09:05:00;9;;Comuna 15;;POINT (96918.34959873638581485 103618.67623921993072145);-58.496893;-34.596645;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0022105;1;1;0;0;2019-01-11;2019;1;11;09:10:00;9;;Comuna 9;;POINT (93989.96986732093500905 97683.26375227555399761);-58.528858;-34.650136;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0032150;1;1;0;0;2019-01-11;2019;1;11;10:15:00;10;;Comuna 15;;POINT (98961.36726163007551804 105838.69063509457919281);-58.474619;-34.576637;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0024454;1;1;0;0;2019-01-11;2019;1;11;11:30:00;11;;Comuna 1;;POINT (107126.76939709282305557 105660.44908408593619242);-58.385627;-34.57822;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0022174;1;1;0;0;2019-01-11;2019;1;11;11:46:00;11;;Comuna 15;;POINT (101034.88593723332451191 102562.96011279005324468);-58.452017;-34.606166;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0022670;1;1;0;0;2019-01-11;2019;1;11;13:15:00;13;;Comuna 11;;POINT (97498.33026620054442901 101484.94023474068671931);-58.490577;-34.615881;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0022559;1;1;0;0;2019-01-11;2019;1;11;13:44:00;13;;Comuna 15;;POINT (99526.53264304931508377 105117.01079656653746497);-58.46846;-34.583143;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0023022;1;1;0;0;2019-01-11;2019;1;11;14:30:00;14;;Comuna 8;;POINT (98253.48756378777034115 94927.91562271110888105);-58.482357;-34.67499;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0022774;1;1;0;0;2019-01-11;2019;1;11;15:11:00;15;;Comuna 4;;POINT (102951.47809355166100431 98566.28295947960577905);-58.431108;-34.64219;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0023485;1;1;0;0;2019-01-11;2019;1;11;18:30:00;18;;Comuna 9;;POINT (96655.47380753079778515 96793.71615265063883271);-58.499786;-34.658167;MOTO-AUTO;MOTO;AUTO;LEVE
LC-2019-0023539;1;1;0;0;2019-01-11;2019;1;11;20:30:00;20;;Comuna 1;;POINT (107100.11719046995858662 101264.51511565044347662);-58.385881;-34.617847;MOTO-MOTO;MOTO;MOTO;LEVE
LC-2019-0021896;2;2;0;0;2019-01-11;2019;1;11;08:50:00;8;;Comuna 10;;POINT (99164.15013162753893994 99144.10525523936667014);-58.472416;-34.636985;MOTO-SD;MOTO;SD;LEVE
