CODIGO_LOCACION,HORA,CANTIDAD,SENTIDO,LATITUD,LONGITUD
48Q39H00+,28JUN2020:08:00:00,1141,Interna,-34.618036,-58.410236
48Q39G00+,28JUN2020:08:00:00,776,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,28JUN2020:08:00:00,719,Egreso,-34.633299,-58.468593999999996
48Q39G00+,28JUN2020:07:00:00,182,Interna,-34.633299,-58.468593999999996
48Q3FG00+,28JUN2020:07:00:00,146,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,28JUN2020:07:00:00,271,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,28JUN2020:07:00:00,296,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,28JUN2020:07:00:00,446,Interna,-34.588796,-58.381519999999995
48Q3CH00+,28JUN2020:07:00:00,42,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,28JUN2020:07:00:00,385,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,28JUN2020:07:00:00,1084,Interna,-34.60855,-58.372951
48Q39H00+,28JUN2020:07:00:00,1044,Interna,-34.618036,-58.410236
48Q39G00+,28JUN2020:07:00:00,621,Egreso,-34.633299,-58.468593999999996
48Q39G00+,28JUN2020:07:00:00,704,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,28JUN2020:06:00:00,620,Egreso,-34.633299,-58.468593999999996
48Q3FG00+,28JUN2020:06:00:00,113,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,28JUN2020:06:00:00,445,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,28JUN2020:06:00:00,289,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,28JUN2020:06:00:00,269,Ingreso,-34.588796,-58.381519999999995
48Q39G00+,28JUN2020:06:00:00,136,Interna,-34.633299,-58.468593999999996
48Q3CH00+,28JUN2020:06:00:00,316,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,28JUN2020:06:00:00,30,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,28JUN2020:06:00:00,988,Interna,-34.60855,-58.372951
48Q39H00+,28JUN2020:06:00:00,873,Interna,-34.618036,-58.410236
48Q39G00+,28JUN2020:06:00:00,735,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,28JUN2020:05:00:00,107,Interna,-34.633299,-58.468593999999996
48Q3FG00+,28JUN2020:05:00:00,80,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,28JUN2020:05:00:00,213,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,28JUN2020:05:00:00,177,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,28JUN2020:05:00:00,330,Interna,-34.588796,-58.381519999999995
48Q3CH00+,28JUN2020:05:00:00,188,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,28JUN2020:05:00:00,24,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,28JUN2020:05:00:00,734,Interna,-34.60855,-58.372951
48Q3CJ00+,03MAY2020:09:00:00,381,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,03MAY2020:09:00:00,35,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,03MAY2020:09:00:00,110,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,03MAY2020:09:00:00,644,Interna,-34.60855,-58.372951
48Q39H00+,03MAY2020:09:00:00,1027,Interna,-34.618036,-58.410236
48Q39G00+,03MAY2020:09:00:00,210,Interna,-34.633299,-58.468593999999996
48Q39G00+,03MAY2020:09:00:00,1071,Egreso,-34.633299,-58.468593999999996
48Q39G00+,03MAY2020:08:00:00,1106,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,03MAY2020:08:00:00,41,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,03MAY2020:08:00:00,372,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,03MAY2020:08:00:00,218,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,03MAY2020:08:00:00,333,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,03MAY2020:08:00:00,30,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,03MAY2020:08:00:00,57,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,03MAY2020:08:00:00,672,Interna,-34.60855,-58.372951
48Q39H00+,03MAY2020:08:00:00,1074,Interna,-34.618036,-58.410236
48Q39G00+,03MAY2020:08:00:00,1123,Egreso,-34.633299,-58.468593999999996
48Q39G00+,03MAY2020:08:00:00,179,Interna,-34.633299,-58.468593999999996
48Q39G00+,03MAY2020:07:00:00,1362,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,03MAY2020:07:00:00,40,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,03MAY2020:07:00:00,439,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,03MAY2020:07:00:00,482,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,03MAY2020:07:00:00,217,Interna,-34.588796,-58.381519999999995
48Q3CH00+,03MAY2020:07:00:00,45,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,03MAY2020:07:00:00,32,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,03MAY2020:07:00:00,606,Interna,-34.60855,-58.372951
48Q39H00+,03MAY2020:07:00:00,1097,Interna,-34.618036,-58.410236
48Q39G00+,03MAY2020:07:00:00,169,Interna,-34.633299,-58.468593999999996
48Q39G00+,03MAY2020:07:00:00,1404,Egreso,-34.633299,-58.468593999999996
48Q39G00+,03MAY2020:06:00:00,128,Interna,-34.633299,-58.468593999999996
48Q3FG00+,03MAY2020:06:00:00,30,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,03MAY2020:06:00:00,505,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,03MAY2020:06:00:00,469,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,03MAY2020:06:00:00,180,Interna,-34.588796,-58.381519999999995
48Q3CH00+,03MAY2020:06:00:00,28,Egreso,-34.579632000000004,-58.427732999999996
48Q3CH00+,03MAY2020:06:00:00,26,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,03MAY2020:06:00:00,507,Interna,-34.60855,-58.372951
48Q39H00+,03MAY2020:06:00:00,995,Interna,-34.618036,-58.410236
48Q39G00+,03MAY2020:06:00:00,1498,Egreso,-34.633299,-58.468593999999996
48Q39G00+,03MAY2020:06:00:00,1618,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,03MAY2020:05:00:00,1142,Egreso,-34.633299,-58.468593999999996
48Q3FG00+,03MAY2020:05:00:00,32,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,03MAY2020:05:00:00,345,Ingreso,-34.588796,-58.381519999999995
48Q3CJ00+,03MAY2020:05:00:00,140,Interna,-34.588796,-58.381519999999995
48Q39G00+,10JUL2020:04:00:00,58,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:05:00:00,753,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:05:00:00,954,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:05:00:00,141,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:06:00:00,1181,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:06:00:00,1341,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:06:00:00,212,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:07:00:00,1406,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:07:00:00,1517,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:07:00:00,297,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:08:00:00,1749,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:08:00:00,1886,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:08:00:00,393,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:09:00:00,1999,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:09:00:00,2048,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:09:00:00,509,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:10:00:00,2402,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:10:00:00,2409,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:10:00:00,651,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:11:00:00,2747,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:11:00:00,2803,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:11:00:00,715,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:12:00:00,2956,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:12:00:00,2917,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:12:00:00,775,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:13:00:00,2905,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:13:00:00,2896,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:13:00:00,761,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:14:00:00,2805,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:14:00:00,2788,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:14:00:00,656,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:15:00:00,2816,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:15:00:00,2798,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:15:00:00,791,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:16:00:00,2646,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:16:00:00,2585,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:16:00:00,739,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:17:00:00,2626,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:17:00:00,2651,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:17:00:00,566,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:18:00:00,2405,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:18:00:00,2374,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:18:00:00,582,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:19:00:00,2065,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:19:00:00,1998,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:19:00:00,554,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:20:00:00,1637,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:20:00:00,1620,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:20:00:00,454,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:21:00:00,1104,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:21:00:00,1137,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:21:00:00,336,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:22:00:00,775,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:22:00:00,760,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:22:00:00,262,Interna,-34.633299,-58.468594
48Q39G00+,10JUL2020:23:00:00,594,Egreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:23:00:00,558,Ingreso,-34.633299,-58.468594
48Q39G00+,10JUL2020:23:00:00,191,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:00:00:00,482,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:00:00:00,444,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:00:00:00,153,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:01:00:00,295,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:01:00:00,316,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:01:00:00,107,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:02:00:00,238,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:02:00:00,252,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:02:00:00,69,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:03:00:00,225,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:03:00:00,210,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:03:00:00,48,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:04:00:00,327,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:04:00:00,376,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:04:00:00,60,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:05:00:00,768,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:05:00:00,1012,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:05:00:00,150,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:06:00:00,1207,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:06:00:00,1455,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:06:00:00,234,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:07:00:00,1559,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:07:00:00,1678,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:07:00:00,301,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:08:00:00,2020,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:08:00:00,2134,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:08:00:00,502,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:09:00:00,2419,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:09:00:00,2452,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:09:00:00,581,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:10:00:00,2923,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:10:00:00,2816,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:10:00:00,704,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:11:00:00,3297,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:11:00:00,3088,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:11:00:00,399,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:12:00:00,3473,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:12:00:00,3323,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:12:00:00,307,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:13:00:00,3277,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:13:00:00,3171,Ingreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:13:00:00,563,Interna,-34.633299,-58.468594
48Q39G00+,11JUL2020:14:00:00,2895,Egreso,-34.633299,-58.468594
48Q39G00+,11JUL2020:14:00:00,2789,Ingreso,-34.633299,-58.468594
48Q3CJ00+,24JUN2020:22:00:00,546,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,24JUN2020:22:00:00,728,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,24JUN2020:22:00:00,525,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,24JUN2020:22:00:00,64,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,24JUN2020:22:00:00,1631,Interna,-34.60855,-58.372951
48Q39H00+,24JUN2020:22:00:00,1247,Interna,-34.618036,-58.410236
48Q39G00+,24JUN2020:22:00:00,1086,Egreso,-34.633299,-58.468593999999996
48Q39G00+,24JUN2020:22:00:00,1050,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,24JUN2020:22:00:00,251,Interna,-34.633299,-58.468593999999996
48Q39G00+,24JUN2020:21:00:00,1508,Egreso,-34.633299,-58.468593999999996
48Q3FG00+,24JUN2020:21:00:00,460,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,24JUN2020:21:00:00,1006,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,24JUN2020:21:00:00,853,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,24JUN2020:21:00:00,795,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,24JUN2020:21:00:00,850,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,24JUN2020:21:00:00,139,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,24JUN2020:21:00:00,2505,Interna,-34.60855,-58.372951
48Q39H00+,24JUN2020:21:00:00,1877,Interna,-34.618036,-58.410236
48Q39G00+,24JUN2020:21:00:00,366,Interna,-34.633299,-58.468593999999996
48Q39G00+,24JUN2020:21:00:00,1420,Ingreso,-34.633299,-58.468593999999996
48Q3CH00+,24JUN2020:20:00:00,256,Egreso,-34.579632000000004,-58.427732999999996
48Q3FG00+,24JUN2020:20:00:00,643,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,24JUN2020:20:00:00,1314,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,24JUN2020:20:00:00,1190,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,24JUN2020:20:00:00,1122,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,24JUN2020:20:00:00,1371,Interna,-34.579632000000004,-58.427732999999996
48Q39J00+,24JUN2020:20:00:00,3498,Interna,-34.60855,-58.372951
48Q39H00+,24JUN2020:20:00:00,2446,Interna,-34.618036,-58.410236
48Q39G00+,24JUN2020:20:00:00,2148,Ingreso,-34.633299,-58.468593999999996
48Q39G00+,24JUN2020:20:00:00,515,Interna,-34.633299,-58.468593999999996
48Q39G00+,24JUN2020:20:00:00,2295,Egreso,-34.633299,-58.468593999999996
48Q39G00+,24JUN2020:19:00:00,3057,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,24JUN2020:19:00:00,981,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,24JUN2020:19:00:00,1914,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,24JUN2020:19:00:00,1850,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,24JUN2020:19:00:00,1755,Ingreso,-34.588796,-58.381519999999995
48Q3CH00+,24JUN2020:19:00:00,1751,Interna,-34.579632000000004,-58.427732999999996
48Q3CH00+,24JUN2020:19:00:00,329,Egreso,-34.579632000000004,-58.427732999999996
48Q39J00+,24JUN2020:19:00:00,4636,Interna,-34.60855,-58.372951
48Q39H00+,24JUN2020:19:00:00,3176,Interna,-34.618036,-58.410236
48Q39G00+,24JUN2020:19:00:00,648,Interna,-34.633299,-58.468593999999996
48Q39G00+,24JUN2020:19:00:00,3280,Egreso,-34.633299,-58.468593999999996
48Q39G00+,24JUN2020:18:00:00,4607,Ingreso,-34.633299,-58.468593999999996
48Q3FG00+,24JUN2020:18:00:00,1117,Interna,-34.53698,-58.470968000000006
48Q3CJ00+,24JUN2020:18:00:00,2845,Egreso,-34.588796,-58.381519999999995
48Q3CJ00+,24JUN2020:18:00:00,2647,Interna,-34.588796,-58.381519999999995
48Q3CJ00+,24JUN2020:18:00:00,2676,Ingreso,-34.588796,-58.381519999999995
